Ic102	Ib102	Ia102	Ic101	Ib101	Io346	Ia101	Ic346	Ib346	Ia346	Io345	Ic345	Ib345	Io344	Ia345	Ic344	Ib344	Ia344	Io343	Ic343	Ib343	Io342	Ia343	Ic342	Ib342	Ia342	Io341	Ic341	Ib341	Io324	Ia341	Ic324	Ib324	Ia324	Io323	Ic323	Ib323	Io322	Ia323	Ic322	Ib322	Ia322	Io321	Ic321	Ib321	Ia321	Io312	Ic312	Ib312	Ia312	Io302	Ic302	Ib302	Ia302	Ec32	Eb32	Ea32	Io301	Ic301	Ib301	Ia301	Ec31	Eb31	Ea31	I1020	Ic182	Ib182	Ia182	Ec12	Eb12	Ea12	I1010	Ic181	Ib181	Ia181	Ec11	Eb11	Ea11
0.0007 	0.9289 	-0.9296 	0.0007 	-0.0009 	0.0000 	0.0002 	0.0001 	0.0000 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0001 	1.5332 	-1.5333 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0003 	1.5331 	-1.5335 	20.7160 	-10.3507 	-10.3654 	0.0000 	0.0003 	-0.0005 	0.0002 	20.7161 	-30.8015 	10.0854 	0.0000 	-0.3094 	0.6195 	-0.3101 	76.7866 	-51.0205 	-25.7661 	0.0000 	0.0005 	-0.0004 	-0.0002 	85.0243 	-67.4959 	-17.5284 
0.0009 	0.5112 	-0.5121 	0.0009 	-0.0017 	0.0000 	0.0008 	0.0001 	0.0000 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0001 	0.0001 	0.8449 	-0.8450 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0003 	0.8449 	-0.8451 	15.7125 	-7.8524 	-7.8601 	0.0000 	0.0003 	-0.0006 	0.0003 	15.7125 	-31.4066 	15.6941 	0.0000 	-0.1701 	0.3411 	-0.1710 	68.5126 	-59.2504 	-9.2623 	0.0000 	0.0009 	-0.0008 	0.0000 	77.7625 	-77.7501 	-0.0124 
0.0009 	0.0519 	-0.0528 	0.0009 	-0.0025 	0.0000 	0.0016 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0877 	-0.0878 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0002 	0.0877 	-0.0879 	10.1051 	-5.0525 	-5.0526 	0.0000 	0.0002 	-0.0006 	0.0004 	10.1051 	-30.8047 	20.6996 	0.0000 	-0.0170 	0.0349 	-0.0179 	57.6152 	-65.2223 	7.6070 	0.0000 	0.0012 	-0.0014 	0.0002 	67.5123 	-85.0164 	17.5041 
0.0008 	-0.4311 	0.4303 	0.0008 	-0.0032 	0.0000 	0.0024 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	-0.7085 	0.7085 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0001 	-0.7085 	0.7084 	4.1095 	-2.0587 	-2.0508 	0.0000 	0.0001 	-0.0006 	0.0005 	4.1095 	-29.0191 	24.9096 	0.0000 	0.1440 	-0.2871 	0.1431 	44.5130 	-68.7063 	24.1933 	0.0000 	0.0013 	-0.0019 	0.0005 	54.6676 	-89.0155 	34.3479 
0.0005 	-0.9186 	0.9181 	0.0005 	-0.0038 	0.0000 	0.0033 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	-1.5125 	1.5125 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-1.5125 	1.5125 	-2.0439 	1.0140 	1.0299 	0.0000 	0.0000 	-0.0006 	0.0006 	-2.0439 	-26.1182 	28.1622 	0.0000 	0.3064 	-0.6122 	0.3059 	29.7093 	-69.5683 	39.8590 	0.0000 	0.0014 	-0.0023 	0.0009 	39.7221 	-89.5939 	49.8718 
0.0001 	-1.3916 	1.3915 	0.0001 	-0.0042 	0.0000 	0.0041 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	-2.2926 	2.2927 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	-2.2926 	2.2927 	-8.1187 	4.0475 	4.0712 	0.0000 	-0.0001 	-0.0005 	0.0006 	-8.1187 	-22.2137 	30.3324 	0.0000 	0.4639 	-0.9277 	0.4638 	13.7728 	-67.7746 	54.0018 	0.0000 	0.0014 	-0.0028 	0.0014 	23.2501 	-86.7292 	63.4791 
-0.0005 	-1.8313 	1.8319 	-0.0005 	-0.0045 	0.0000 	0.0050 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	-0.0001 	-3.0182 	3.0182 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0002 	-3.0181 	3.0183 	-13.8815 	6.9253 	6.9562 	0.0000 	-0.0002 	-0.0005 	0.0007 	-13.8815 	-17.4555 	31.3370 	0.0000 	0.6103 	-1.2211 	0.6108 	-2.6842 	-63.3938 	66.0781 	0.0000 	0.0013 	-0.0031 	0.0018 	5.8846 	-80.5315 	74.6469 
-0.0012 	-2.2206 	2.2218 	-0.0012 	-0.0046 	0.0000 	0.0058 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	-0.0001 	-3.6606 	3.6607 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0003 	-3.6605 	3.6608 	-19.1107 	9.5367 	9.5739 	0.0000 	-0.0003 	-0.0004 	0.0007 	-19.1107 	-12.0265 	31.1371 	0.0000 	0.7398 	-1.4808 	0.7410 	-19.0296 	-56.5940 	75.6236 	0.0000 	0.0011 	-0.0035 	0.0023 	-11.7070 	-71.2391 	82.9461 
-0.0020 	-2.5440 	2.5460 	-0.0020 	-0.0045 	0.0000 	0.0065 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	-0.0001 	-4.1945 	4.1946 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0004 	-4.1943 	4.1948 	-23.6054 	11.7815 	11.8239 	0.0000 	-0.0004 	-0.0003 	0.0007 	-23.6054 	-6.1353 	29.7407 	0.0000 	0.8473 	-1.6967 	0.8494 	-34.6352 	-47.6361 	82.2713 	0.0000 	0.0008 	-0.0037 	0.0029 	-28.8488 	-59.2090 	88.0577 
-0.0029 	-2.7887 	2.7916 	-0.0029 	-0.0042 	0.0000 	0.0071 	-0.0001 	0.0001 	0.0001 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	-0.0001 	-4.5988 	4.5989 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	-0.0001 	0.0001 	0.0001 	0.0000 	-0.0001 	0.0000 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0000 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0001 	0.0001 	0.0000 	0.0000 	0.0000 	0.0000 	0.0000 	-0.0005 	-4.5986 	4.5991 	-27.1929 	13.5733 	13.6196 	0.0000 	-0.0005 	-0.0002 	0.0007 	-27.1929 	-0.0083 	27.2012 	0.0000 	0.9286 	-1.8601 	0.9315 	-48.9016 	-36.8640 	85.7656 	0.0000 	0.0004 	-0.0038 	0.0033 	-44.8819 	-44.9035 	89.7854 
